epoch,batch,loss,loss_name
3,45,199073.953125,MSE
3,46,96065.15625,MSE
3,47,23335.87109375,MSE
3,48,42476.890625,MSE
3,49,20097.857421875,MSE
3,50,22600.03515625,MSE
3,51,95552.53125,MSE
3,52,184265.765625,MSE
3,53,52856.640625,MSE
3,54,42314.46875,MSE
3,55,79908.8046875,MSE
3,56,37094.23828125,MSE
3,57,160725.640625,MSE
3,58,14903.3828125,MSE
3,59,38657.828125,MSE
3,60,48502.49609375,MSE
3,61,94379.71875,MSE
3,62,70224.921875,MSE
3,63,20884.31640625,MSE
3,64,19632.08203125,MSE
3,65,36473.734375,MSE
3,66,8874.3662109375,MSE
3,67,6281.52880859375,MSE
3,68,19690.67578125,MSE
3,69,4158.81884765625,MSE
3,70,174588.828125,MSE
3,71,72955.125,MSE
3,72,70981.9765625,MSE
3,73,8819.888671875,MSE
3,74,25754.859375,MSE
3,75,54750.8046875,MSE
3,76,14105.458984375,MSE
3,77,13498.810546875,MSE
3,78,12850.7451171875,MSE
3,79,37812.3671875,MSE
3,80,16019.994140625,MSE
3,81,57376.328125,MSE
3,82,14554.462890625,MSE
3,83,7311.189453125,MSE
3,84,11569.595703125,MSE
3,85,37182.04296875,MSE
3,86,152845.765625,MSE
3,87,148954.5625,MSE
3,88,97250.3828125,MSE
3,89,107308.2265625,MSE
3,90,70377.03125,MSE
3,91,140861.5,MSE
3,92,129306.796875,MSE
3,93,35961.5234375,MSE
3,94,44516.375,MSE
3,95,15830.041015625,MSE
3,96,21862.796875,MSE
3,97,81110.0234375,MSE
3,98,53645.6484375,MSE
3,99,32045.45703125,MSE
3,100,16788.87109375,MSE
3,101,80644.6015625,MSE
3,102,26793.916015625,MSE
3,103,71374.75,MSE
3,104,6000.92578125,MSE
3,105,55812.46875,MSE
3,106,49521.9375,MSE
3,107,31083.1796875,MSE
3,108,9992.482421875,MSE
3,109,1572.870849609375,MSE
3,110,24635.375,MSE
3,111,36293.9609375,MSE
3,112,10454.546875,MSE
3,113,18558.46875,MSE
3,114,73369.71875,MSE
3,115,46207.3046875,MSE
3,116,14359.359375,MSE
3,117,13031.0205078125,MSE
3,118,15166.94921875,MSE
3,119,11647.59765625,MSE
3,120,67644.5234375,MSE
3,121,44648.07421875,MSE
3,122,117563.9375,MSE
3,123,9716.6015625,MSE
3,124,35309.90234375,MSE
3,125,48825.49609375,MSE
3,126,27309.328125,MSE
3,127,67763.578125,MSE
3,128,41631.40625,MSE
3,129,31322.5625,MSE
3,130,23969.50390625,MSE
3,131,25111.904296875,MSE
3,132,41874.19921875,MSE
3,133,101715.3984375,MSE
3,134,32576.154296875,MSE
3,135,83932.578125,MSE
3,136,116813.5,MSE
3,137,24923.212890625,MSE
4,0,17433.4921875,MSE
4,1,6178.466796875,MSE
4,2,16817.31640625,MSE
4,3,41403.140625,MSE
4,4,43731.21875,MSE
4,5,10818.4033203125,MSE
4,6,4108.9111328125,MSE
4,7,8919.79296875,MSE
4,8,3305.8359375,MSE
4,9,20753.544921875,MSE
4,10,11133.662109375,MSE
4,11,3938.840087890625,MSE
4,12,53959.0859375,MSE
4,13,100421.71875,MSE
4,14,9125.740234375,MSE
4,15,16873.75390625,MSE
4,16,24557.41015625,MSE
4,17,20327.353515625,MSE
4,18,37558.9296875,MSE
4,19,11001.177734375,MSE
4,20,17002.623046875,MSE
4,21,23573.568359375,MSE
4,22,12428.697265625,MSE
4,23,10948.0107421875,MSE
4,24,11008.697265625,MSE
4,25,18147.869140625,MSE
4,26,12965.353515625,MSE
4,27,43818.37109375,MSE
4,28,19373.625,MSE
4,29,7495.1337890625,MSE
4,30,2976.2138671875,MSE
4,31,8943.39453125,MSE
4,32,40617.1875,MSE
4,33,26186.0078125,MSE
4,34,7138.95703125,MSE
4,35,92057.3046875,MSE
4,36,211570.375,MSE
4,37,39677.1640625,MSE
4,38,49036.84375,MSE
4,39,59777.85546875,MSE
4,40,9278.9521484375,MSE
4,41,21683.5,MSE
4,42,42725.796875,MSE
4,43,16988.41796875,MSE
4,44,9335.8984375,MSE
4,45,122295.296875,MSE
4,46,47589.13671875,MSE
4,47,13886.271484375,MSE
4,48,25290.796875,MSE
4,49,35623.76171875,MSE
4,50,18378.53515625,MSE
4,51,50350.8828125,MSE
4,52,49178.58984375,MSE
4,53,33330.8828125,MSE
4,54,30567.2578125,MSE
4,55,38172.26171875,MSE
4,56,31279.9375,MSE
4,57,87422.1171875,MSE
4,58,5101.66943359375,MSE
4,59,5695.345703125,MSE
4,60,34523.7421875,MSE
